GHO;PUBLISHSTATE;YEAR;REGION;UNREGION;WHOINCOMEREGION;COUNTRY;RESIDENCEAREATYPE;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
SDGPM25;PUBLISHED;2012;EUR;;;KGZ;URB;53.17 [35.51-73.76];53.17308;35.51369;73.76412;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;KGZ;CITY;49.19 [34.39-65.75];49.18831;34.39277;65.74737;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;KGZ;TOTL;47.61 [30.87-67.88];47.60541;30.86686;67.88191;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;KGZ;RUR;45.85 [29.67-67.21];45.84769;29.6661;67.21418;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;KGZ;TOWN;51.77 [31.83-79.10];51.77087;31.83019;79.09934;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;KGZ;URB;50.24 [33.01-69.54];50.24222;33.01325;69.54222;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;KGZ;CITY;46.04 [32.61-60.50];46.03717;32.6138;60.50421;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;KGZ;TOTL;44.60 [29.13-63.35];44.59643;29.12921;63.35344;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;KGZ;RUR;42.95 [26.74-62.17];42.95119;26.73818;62.17301;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;KGZ;TOWN;48.55 [30.63-72.06];48.54577;30.62854;72.06;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;KGZ;URB;47.06 [32.02-65.86];47.05927;32.01892;65.86448;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;KGZ;CITY;46.08 [33.04-64.60];46.07863;33.0433;64.59842;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;KGZ;TOTL;44.58 [30.45-62.94];44.57756;30.44947;62.94059;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;KGZ;RUR;42.90 [28.87-61.23];42.90141;28.86586;61.22736;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;KGZ;TOWN;48.54 [30.65-71.06];48.54368;30.65391;71.05918;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;KGZ;URB;47.08 [33.02-67.53];47.08137;33.02266;67.53334;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;KGZ;CITY;45.42 [32.90-63.58];45.41732;32.90122;63.57789;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;KGZ;TOTL;44.05 [29.44-64.28];44.04963;29.43641;64.2823;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;KGZ;RUR;42.43 [27.52-61.93];42.43183;27.52414;61.92753;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;KGZ;TOWN;47.99 [30.55-73.68];47.98752;30.55477;73.67586;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;KGZ;URB;46.46 [32.07-68.07];46.46112;32.07132;68.06806;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;KGZ;CITY;43.00 [30.93-57.75];42.99672;30.93143;57.75086;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;KGZ;TOTL;41.61 [28.16-60.50];41.60872;28.1632;60.50138;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;KGZ;RUR;40.03 [26.69-59.60];40.02542;26.68812;59.59694;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;KGZ;TOWN;45.38 [28.43-69.57];45.38186;28.43458;69.568;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;KGZ;URB;43.96 [30.94-62.05];43.96377;30.94152;62.04597;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;KGZ;CITY;42.37 [30.79-56.45];42.3723;30.79463;56.44792;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;KGZ;TOTL;41.00 [27.63-57.54];40.99721;27.62588;57.53666;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;KGZ;RUR;39.46 [25.66-56.41];39.46052;25.66137;56.40682;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;KGZ;TOWN;44.61 [28.90-65.68];44.60996;28.90058;65.67773;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;KGZ;URB;43.28 [30.54-60.13];43.27807;30.54057;60.1335;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;KGZ;CITY;38.77 [28.55-50.72];38.76872;28.5466;50.72296;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;KGZ;TOTL;37.58 [26.16-52.31];37.58464;26.16499;52.31281;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;KGZ;RUR;36.19 [24.45-52.76];36.19292;24.44595;52.7567;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;KGZ;TOWN;40.94 [25.49-58.84];40.93953;25.49337;58.83846;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;KGZ;URB;39.65 [27.55-53.37];39.646;27.55009;53.37365;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;WPR;;;KHM;CITY;20.94 [16.80-25.20];20.93901;16.79555;25.19702;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;WPR;;;KHM;TOTL;18.85 [15.72-22.03];18.84915;15.72202;22.03103;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;WPR;;;KHM;RUR;18.49 [15.49-21.86];18.48743;15.49459;21.86078;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;WPR;;;KHM;TOWN;18.39 [15.56-21.78];18.3905;15.56166;21.77762;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;WPR;;;KHM;URB;19.41 [16.10-22.77];19.41317;16.0964;22.77031;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;WPR;;;KHM;CITY;19.25 [16.37-22.53];19.25183;16.36767;22.53436;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;WPR;;;KHM;TOTL;17.31 [15.23-19.93];17.31448;15.22937;19.9309;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;WPR;;;KHM;RUR;16.97 [14.93-19.67];16.97391;14.929;19.67317;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;WPR;;;KHM;TOWN;16.89 [14.90-19.32];16.88546;14.90079;19.32143;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;WPR;;;KHM;URB;17.84 [15.64-20.51];17.84236;15.63859;20.50635;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;WPR;;;KHM;CITY;20.31 [16.36-23.63];20.30685;16.36455;23.62998;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;WPR;;;KHM;TOTL;18.22 [15.94-20.35];18.21766;15.93696;20.35119;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;WPR;;;KHM;RUR;17.84 [15.66-20.08];17.84063;15.66306;20.08392;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;WPR;;;KHM;TOWN;17.76 [15.53-19.95];17.76147;15.52565;19.95303;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;WPR;;;KHM;URB;18.80 [16.06-21.03];18.7984;16.06107;21.0317;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;WPR;;;KHM;CITY;21.30 [17.15-24.55];21.30335;17.14627;24.54806;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;WPR;;;KHM;TOTL;19.20 [16.61-21.71];19.1953;16.61055;21.70763;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;WPR;;;KHM;RUR;18.82 [16.39-21.22];18.81749;16.38843;21.21757;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;WPR;;;KHM;TOWN;18.71 [16.20-21.17];18.70948;16.20145;21.17393;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;WPR;;;KHM;URB;19.77 [16.83-22.41];19.77339;16.82623;22.41159;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;KHM;CITY;18.93 [15.82-22.17];18.9347;15.82178;22.16834;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;KHM;TOTL;17.02 [15.20-18.88];17.01531;15.20197;18.88308;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;KHM;RUR;16.67 [14.92-18.54];16.6675;14.91558;18.54021;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;KHM;TOWN;16.57 [14.81-18.54];16.56671;14.8095;18.53794;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;KHM;URB;17.54 [15.55-19.92];17.54382;15.54506;19.92089;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;KHM;CITY;19.39 [16.40-22.39];19.38581;16.40063;22.38766;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;KHM;TOTL;17.43 [15.58-19.63];17.4328;15.58489;19.62997;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;KHM;RUR;17.08 [15.29-19.15];17.07781;15.29001;19.14504;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;KHM;TOWN;16.96 [15.21-19.23];16.96402;15.20893;19.23175;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;KHM;URB;17.97 [15.97-20.40];17.9683;15.97315;20.40037;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;KHM;CITY;21.25 [17.52-24.67];21.25433;17.52239;24.67072;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;KHM;TOTL;19.16 [16.86-21.68];19.15603;16.86003;21.6763;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;KHM;RUR;18.79 [16.66-21.28];18.78769;16.65814;21.28474;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;KHM;TOWN;18.60 [16.32-21.29];18.60435;16.31985;21.28752;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;KHM;URB;19.71 [17.08-22.37];19.70746;17.07876;22.37097;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;KHM;CITY;18.81 [15.21-22.17];18.81424;15.21469;22.16531;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;KHM;TOTL;16.84 [14.88-19.48];16.83556;14.88413;19.47596;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;KHM;RUR;16.46 [14.66-18.90];16.45851;14.65607;18.90182;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;KHM;TOWN;16.38 [14.56-19.17];16.37902;14.55646;19.16577;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;KHM;URB;17.40 [15.05-20.41];17.39564;15.04706;20.40641;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;KHM;CITY;19.18 [15.64-22.39];19.17556;15.64258;22.38798;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;KHM;TOTL;17.16 [15.02-19.63];17.16058;15.01513;19.62687;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;KHM;RUR;16.78 [14.67-19.21];16.77515;14.66813;19.21329;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;KHM;TOWN;16.69 [14.73-19.27];16.6878;14.73097;19.26955;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;KHM;URB;17.73 [15.44-20.14];17.72861;15.44267;20.14392;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;KHM;CITY;19.80 [16.67-22.83];19.79916;16.6685;22.82632;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;KHM;TOTL;17.80 [16.09-19.50];17.80251;16.09449;19.50173;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;KHM;RUR;17.43 [15.88-19.31];17.42911;15.87606;19.3055;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;KHM;TOWN;17.30 [15.67-19.12];17.30193;15.66642;19.12495;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;KHM;URB;18.35 [16.26-20.28];18.34848;16.26115;20.28399;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;WPR;;;KIR;TOTL;7.60 [3.15-15.59];7.59778;3.14921;15.5882;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;WPR;;;KIR;RUR;7.23 [2.94-14.95];7.23337;2.94432;14.94582;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;WPR;;;KIR;TOWN;8.01 [3.37-16.83];8.01359;3.36527;16.82538;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;WPR;;;KIR;URB;8.01 [3.37-16.83];8.01359;3.36527;16.82538;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;WPR;;;KIR;TOTL;7.62 [3.21-16.19];7.61922;3.21305;16.18756;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;WPR;;;KIR;RUR;7.28 [3.02-15.11];7.28138;3.02015;15.11475;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;WPR;;;KIR;TOWN;7.99 [3.42-16.10];7.99075;3.4245;16.09502;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;WPR;;;KIR;URB;7.99 [3.42-16.10];7.99075;3.4245;16.09502;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;WPR;;;KIR;TOTL;7.54 [3.26-15.32];7.54133;3.25824;15.31986;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;WPR;;;KIR;RUR;7.20 [3.06-14.79];7.20446;3.05889;14.79479;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;WPR;;;KIR;TOWN;7.90 [3.47-15.05];7.89862;3.46967;15.05498;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;WPR;;;KIR;URB;7.90 [3.47-15.05];7.89862;3.46967;15.05498;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;WPR;;;KIR;TOTL;7.55 [3.31-14.83];7.55415;3.31224;14.82564;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;WPR;;;KIR;RUR;7.20 [3.07-14.02];7.19719;3.07061;14.02398;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;WPR;;;KIR;TOWN;7.92 [3.53-15.61];7.91954;3.52899;15.60624;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;WPR;;;KIR;URB;7.92 [3.53-15.61];7.91954;3.52899;15.60624;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;KIR;TOTL;7.33 [3.05-14.01];7.33496;3.05174;14.00608;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;KIR;RUR;7.01 [2.80-13.89];7.01274;2.79918;13.893;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;KIR;TOWN;7.65 [3.29-14.64];7.65352;3.29388;14.6403;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;KIR;URB;7.65 [3.29-14.64];7.65352;3.29388;14.6403;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;KIR;TOTL;7.31 [2.95-14.11];7.30706;2.94692;14.10558;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;KIR;RUR;6.95 [2.77-13.63];6.95029;2.76705;13.63317;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;KIR;TOWN;7.65 [3.18-14.92];7.64797;3.17544;14.91994;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;KIR;URB;7.65 [3.18-14.92];7.64797;3.17544;14.91994;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;KIR;TOTL;7.64 [2.89-15.30];7.63719;2.88617;15.29822;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;KIR;RUR;7.20 [2.65-15.17];7.20143;2.64511;15.16559;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;KIR;TOWN;8.04 [3.07-16.06];8.03999;3.06839;16.05827;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;KIR;URB;8.04 [3.07-16.06];8.03999;3.06839;16.05827;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;KIR;TOTL;7.63 [2.74-15.17];7.63061;2.74187;15.17031;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;KIR;RUR;7.21 [2.54-14.20];7.20564;2.53895;14.20403;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;KIR;TOWN;8.01 [2.95-16.32];8.01094;2.95021;16.31763;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;KIR;URB;8.01 [2.95-16.32];8.01094;2.95021;16.31763;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;KIR;TOTL;7.67 [3.09-16.02];7.66936;3.09415;16.01898;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;KIR;RUR;7.25 [2.82-15.20];7.24552;2.81697;15.19688;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;KIR;TOWN;8.04 [3.33-16.93];8.03694;3.33163;16.93061;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;KIR;URB;8.04 [3.33-16.93];8.03694;3.33163;16.93061;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;KIR;TOTL;7.62 [3.14-16.26];7.61811;3.13747;16.25611;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;KIR;RUR;7.18 [2.87-15.26];7.18299;2.86508;15.26071;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;KIR;TOWN;7.98 [3.28-16.63];7.98411;3.27711;16.62882;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;KIR;URB;7.98 [3.28-16.63];7.98411;3.27711;16.62882;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;KNA;TOTL;7.93 [5.55-10.53];7.9259;5.55496;10.52647;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;KNA;RUR;7.95 [5.58-10.57];7.95339;5.58338;10.56657;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;KNA;TOWN;7.52 [5.14-10.13];7.52324;5.13856;10.13386;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;KNA;URB;7.52 [5.14-10.13];7.52324;5.13856;10.13386;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;KNA;TOTL;7.53 [5.49-10.29];7.52631;5.48686;10.28791;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;KNA;RUR;7.55 [5.51-10.33];7.55212;5.50836;10.32953;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;KNA;TOWN;7.15 [5.14-9.77];7.14685;5.1433;9.77278;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;KNA;URB;7.15 [5.14-9.77];7.14685;5.1433;9.77278;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;KNA;TOTL;7.91 [6.04-11.02];7.91165;6.04183;11.01895;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;KNA;RUR;7.94 [6.07-11.02];7.93877;6.07101;11.02004;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;KNA;TOWN;7.51 [5.57-10.78];7.51153;5.57145;10.78397;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;KNA;URB;7.51 [5.57-10.78];7.51153;5.57145;10.78397;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;KNA;TOTL;7.75 [5.99-10.04];7.75147;5.99445;10.04043;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;KNA;RUR;7.78 [6.02-10.07];7.77822;6.02477;10.07406;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;KNA;TOWN;7.36 [5.55-9.77];7.35535;5.55391;9.77352;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;KNA;URB;7.36 [5.55-9.77];7.35535;5.55391;9.77352;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;KNA;TOTL;8.22 [6.18-10.81];8.21795;6.18325;10.80978;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;KNA;RUR;8.25 [6.21-10.85];8.24635;6.21444;10.84665;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;KNA;TOWN;7.80 [5.72-10.39];7.79591;5.72263;10.38721;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;KNA;URB;7.80 [5.72-10.39];7.79591;5.72263;10.38721;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AMR;;;KNA;TOTL;8.59 [6.44-11.44];8.59294;6.43566;11.43704;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
